iter	MultiClass
630	0.004770287048
631	0.004752889238
632	0.004730132807
633	0.004709432095
634	0.004699591599
635	0.004680765698
636	0.004672032179
637	0.004649500981
638	0.004637457348
639	0.00462165276
640	0.004616572436
641	0.004600418053
642	0.004588936538
643	0.004573722522
644	0.004553965243
645	0.004542699108
646	0.004512391527
647	0.004503653132
648	0.004488110104
649	0.004469236212
650	0.004451406892
651	0.004433174955
652	0.00442173556
653	0.004410668864
654	0.004392844083
655	0.004379539987
656	0.004352530014
657	0.004344997598
658	0.004335620745
659	0.004321145525
660	0.004310923166
661	0.004288553864
662	0.004273970009
663	0.004258066185
664	0.004251483484
665	0.004238957663
666	0.004232607222
667	0.004217639022
668	0.00420508749
669	0.004198417874
670	0.004191267456
671	0.004178448126
672	0.004157303255
673	0.004142125837
674	0.00413655369
675	0.004118978647
676	0.00410837946
677	0.004096424279
678	0.004085419185
679	0.004076957494
680	0.00407033799
681	0.00406376984
682	0.004047593751
683	0.004026327095
684	0.004012267713
685	0.00400370504
686	0.003995621772
687	0.003975756823
688	0.003960601175
689	0.003954106966
690	0.003939154524
691	0.003925360457
692	0.003913333407
693	0.003899313074
694	0.003895694273
695	0.003886306965
696	0.003881255339
697	0.003863565392
698	0.003858330861
699	0.003851208226
700	0.003830355919
701	0.003817098253
702	0.003801150354
703	0.003791643222
704	0.003782595797
705	0.003777576583
706	0.003768052336
707	0.003760402978
708	0.003745987281
709	0.003737517702
710	0.003726719921
711	0.00371189418
712	0.003699915993
713	0.003687635188
714	0.003679040767
715	0.003662662622
716	0.003641890301
717	0.003632087588
718	0.003617433769
719	0.003602411209
720	0.003589987545
721	0.003581768903
722	0.003570572606
723	0.003559381065
724	0.00354445903
725	0.003529821796
726	0.003521327961
727	0.003513757137
728	0.00350835095
729	0.003499620148
730	0.003494852898
731	0.003484751659
732	0.003478559945
733	0.003467595158
734	0.003460039536
735	0.003451010148
736	0.003441618384
737	0.00343282193
738	0.003420741964
739	0.003412253832
740	0.003402545606
741	0.003387304307
742	0.003378104184
743	0.003367911749
744	0.003360129881
745	0.003350462625
746	0.003343044414
747	0.003332031467
748	0.003325554163
749	0.003316150856
750	0.003307144086
751	0.003297935102
752	0.003292218392
753	0.003285483742
754	0.003277782222
755	0.003269068213
756	0.003256676853
757	0.003247817219
758	0.003243133094
759	0.003236262263
760	0.003227129636
761	0.003220176284
762	0.003217512281
763	0.003212498011
764	0.003206434604
765	0.003198805642
766	0.003192669094
767	0.003186220492
768	0.003178592551
769	0.003172220657
770	0.003167365491
771	0.003161273746
772	0.003155524017
773	0.003144087227
774	0.00313720311
775	0.003125603647
776	0.00311412658
777	0.003110631355
778	0.003105068548
779	0.003097804099
780	0.003089441296
781	0.003084015147
782	0.003071707459
783	0.003063846774
784	0.003054841349
785	0.003051978126
786	0.003045326744
787	0.00303840069
788	0.003031926388
789	0.00302597464
790	0.003017409398
791	0.003012730239
792	0.00300530602
793	0.003000131766
794	0.00299373932
795	0.002977688541
796	0.002970905601
797	0.002966319704
798	0.002959920672
799	0.00295171736
800	0.002945446944
801	0.00293882153
802	0.002926621933
803	0.002922734847
804	0.002920212261
805	0.002908456222
806	0.002904529368
807	0.002899437496
808	0.002892971785
809	0.002890968548
810	0.002888128724
811	0.002880014124
812	0.002871313729
813	0.002866507927
814	0.002861668961
815	0.002848173314
816	0.002840976008
817	0.002835076823
818	0.002826713339
819	0.002817709537
820	0.002811783088
821	0.002804709077
822	0.002800701186
823	0.002794620654
824	0.002788739168
825	0.002784083101
826	0.002777532966
827	0.00277196039
828	0.002767784986
829	0.002759132284
830	0.00275158683
831	0.00274397425
832	0.002740063949
833	0.002726322261
834	0.00272088332
835	0.002715906419
836	0.002712380481
837	0.002706374646
838	0.002703387694
839	0.002696362314
840	0.00268729346
841	0.002682379552
842	0.002679602001
843	0.002674962543
844	0.002669337694
845	0.002664256216
846	0.002659920415
847	0.002656258355
848	0.002649677655
849	0.002646321899
850	0.002641873943
851	0.00263409041
852	0.002630179094
853	0.002625310999
854	0.002622581023
855	0.002617212349
856	0.002610810593
857	0.002609110178
858	0.002602138986
859	0.002596073694
860	0.002591222915
861	0.00258685361
862	0.002582697942
863	0.002576938471
864	0.002572911604
865	0.002564705758
866	0.002560031001
867	0.002554971889
868	0.002552012224
869	0.002546909125
870	0.002540403599
871	0.002534935795
872	0.002530948918
873	0.002527051971
874	0.002523615096
875	0.002516901753
876	0.002512939611
877	0.002508661145
878	0.002499432438
879	0.002496470784
880	0.002489993794
881	0.002486487562
882	0.002483090094
883	0.00247890649
884	0.002473604778
885	0.002468577673
886	0.002465206315
887	0.002456142866
888	0.00245318687
889	0.002447928649
890	0.002443224032
891	0.002439632855
892	0.002432574531
893	0.002426313329
894	0.002421884126
895	0.002418390236
896	0.002412082956
897	0.002407671289
898	0.002400156232
899	0.002392650777
900	0.002382975217
901	0.002379533094
902	0.002375119127
903	0.002370491852
904	0.002366091235
905	0.002360054922
906	0.002356732919
907	0.002351551921
908	0.002346733076
909	0.002343742964
910	0.002336493986
911	0.002333385991
912	0.002328735675
913	0.002325608395
914	0.002322214412
915	0.002318918698
916	0.002314040603
917	0.002310977127
918	0.002305544519
919	0.00230205821
920	0.002296822979
921	0.002293881521
922	0.002289450883
923	0.002283940647
924	0.002280802274
925	0.002273424196
926	0.002263138263
927	0.00225837056
928	0.002253718625
929	0.002246566928
930	0.002242589833
931	0.002238100645
932	0.002231288054
933	0.002224932732
934	0.002220572776
935	0.002216543984
936	0.002214558893
937	0.002209937437
938	0.002206937195
939	0.002204417569
940	0.002198039584
941	0.002191628996
942	0.002187561105
943	0.002183733818
944	0.002181097731
945	0.00217684641
946	0.002174907119
947	0.002170453808
948	0.002165214535
949	0.002159980852
950	0.002158388101
951	0.002153597401
952	0.002151642852
953	0.002146700779
954	0.002144510723
955	0.002143193539
956	0.0021410278
957	0.002138992055
958	0.002136719534
959	0.002132544846
960	0.002130185658
961	0.002126821423
962	0.002124997351
963	0.002118705495
964	0.002115909922
965	0.002112032708
966	0.002106302578
967	0.002104986146
968	0.002099189123
969	0.002097042621
970	0.002092796065
971	0.0020891234
972	0.002086478879
973	0.002084514798
974	0.002081740467
975	0.002078360811
976	0.00207349536
977	0.002068923418
978	0.002065875002
979	0.002061622615
980	0.002058571008
981	0.002054880915
982	0.002052747556
983	0.002049120976
984	0.00204698225
985	0.002044937101
986	0.002041974021
987	0.002039764808
988	0.002036583364
989	0.002032050965
990	0.002028663637
991	0.002019940748
992	0.002017412273
993	0.002014923613
994	0.00201285934
995	0.002010441378
996	0.002005751275
997	0.002003923808
998	0.002000303375
999	0.00199670538
1000	0.001993271381
1001	0.001988431436
1002	0.00198599247
1003	0.0019822047
1004	0.001976935456
1005	0.001971712891
1006	0.001968136958
1007	0.001967168491
1008	0.001965070699
1009	0.001960071044
1010	0.001957490311
1011	0.001955632564
1012	0.001949596283
1013	0.001946623184
1014	0.00193999695
1015	0.001937921908
1016	0.001933373511
1017	0.001931117734
1018	0.001925084087
1019	0.001922113198
1020	0.001920481016
1021	0.001918691405
1022	0.001916272008
1023	0.00191240168
1024	0.001908326893
1025	0.00190594294
1026	0.001903171436
1027	0.001900913617
1028	0.001896528533
1029	0.001894850407
1030	0.001890394686
1031	0.00188773474
1032	0.001886170023
1033	0.001882713297
1034	0.001879485628
1035	0.001877530699
1036	0.001875001861
1037	0.001872871033
1038	0.001870525262
1039	0.001867632947
1040	0.001864716035
1041	0.001862729506
1042	0.00186046295
1043	0.001858066835
1044	0.001854243139
1045	0.00185127402
1046	0.00184987386
1047	0.001846600986
1048	0.001844155552
1049	0.001842126119
1050	0.001838636029
1051	0.001835508541
1052	0.001833075366
1053	0.001832178714
1054	0.001830191857
1055	0.001828478845
1056	0.001825617322
1057	0.001819916405
1058	0.001818167786
1059	0.001815820768
1060	0.001812252336
1061	0.001807205141
1062	0.001804948491
1063	0.001803211241
1064	0.001801308709
1065	0.001798956542
1066	0.001795963787
1067	0.00179425536
1068	0.001791615464
1069	0.001787079244
1070	0.001784547474
1071	0.0017816562
1072	0.001779603499
1073	0.001778226797
1074	0.001776156254
1075	0.001774607737
1076	0.00177222112
1077	0.001770804727
1078	0.001767045242
1079	0.001763810679
1080	0.001759573995
1081	0.001757772312
1082	0.001757328824
1083	0.001755721571
1084	0.001754420836
1085	0.00175169856
1086	0.001748327684
1087	0.001745046555
1088	0.001743066265
1089	0.001741332544
1090	0.001739516681
1091	0.001737951114
1092	0.001737007593
1093	0.001731275657
1094	0.001728971593
1095	0.001726565436
1096	0.001723031201
1097	0.001720753435
1098	0.001719067996
1099	0.00171679765
1100	0.001715054701
1101	0.001713400899
1102	0.001710623487
1103	0.001708026822
1104	0.001705590738
1105	0.00170274576
1106	0.0017009478
1107	0.00169942836
1108	0.001696810709
1109	0.001694042124
1110	0.001691692329
1111	0.001687887298
1112	0.001686079423
1113	0.001684109639
1114	0.001682150879
1115	0.001681393085
1116	0.001679569601
1117	0.001676623393
1118	0.00167548954
1119	0.001672389362
1120	0.001669747471
1121	0.001667601112
1122	0.001665828891
1123	0.001662595356
1124	0.001660254766
1125	0.001658051293
1126	0.001656202462
1127	0.001654584522
1128	0.001652659634
1129	0.001649104022
1130	0.001647361441
1131	0.001646066376
1132	0.001643338125
1133	0.001640114743
1134	0.00163789127
1135	0.00163564333
1136	0.001633491358
1137	0.00163196185
1138	0.001630481391
1139	0.001628525016
1140	0.001625769585
1141	0.00162377894
1142	0.001621171972
1143	0.001619031992
1144	0.001617190438
1145	0.001614651959
1146	0.001611931608
1147	0.001609828569
1148	0.001607783456
1149	0.001605190286
1150	0.001603103866
1151	0.00160139204
1152	0.001600578717
1153	0.001598338548
1154	0.001596339201
1155	0.001593861747
1156	0.001592829124
1157	0.001591274326
1158	0.001586907024
1159	0.001583776905
1160	0.001582157844
1161	0.001578434722
1162	0.001577081757
1163	0.001575472776
1164	0.001573483408
1165	0.001571219182
1166	0.001567841844
1167	0.001566218757
1168	0.001563721569
1169	0.001562469221
1170	0.001561120773
1171	0.001558551594
1172	0.001554873419
1173	0.00155302119
1174	0.001550433842
1175	0.001548289938
1176	0.001544946269
1177	0.00154365994
1178	0.001542573224
1179	0.001539378061
1180	0.00153786008
1181	0.001536551125
1182	0.001532774994
1183	0.001531617863
1184	0.00153072913
1185	0.001529486389
1186	0.001528711303
1187	0.001527419244
1188	0.001526013097
1189	0.001525376387
1190	0.001524944815
1191	0.001523149537
1192	0.001521097747
1193	0.001520437914
1194	0.001518607906
1195	0.001516050706
1196	0.001513517362
1197	0.001511707329
1198	0.001509442737
1199	0.001508830239
1200	0.001505767125
1201	0.00150455247
1202	0.001502418832
1203	0.001501468347
1204	0.001499500947
1205	0.001498092111
1206	0.001495888097
1207	0.001493037959
1208	0.001491634071
1209	0.001488286946
1210	0.001484975112
1211	0.001484604902
1212	0.001482089646
1213	0.001480421624
1214	0.001477946445
1215	0.001476823333
1216	0.001474419705
1217	0.001472084853
1218	0.001470818674
1219	0.001468735899
1220	0.001466396039
1221	0.001464920153
1222	0.001464244186
1223	0.001462589332
1224	0.001460697774
1225	0.001458318049
1226	0.001455666249
1227	0.001453650763
1228	0.001452091281
1229	0.001450964905
1230	0.001448410209
1231	0.001446944918
1232	0.001445729558
1233	0.001444353316
1234	0.001443132593
1235	0.001441910614
1236	0.001439198857
1237	0.001437265929
1238	0.001435790872
1239	0.00143161922
1240	0.001429364448
1241	0.001427374586
1242	0.001425207943
1243	0.001424733933
1244	0.001420916362
1245	0.001419663832
1246	0.00141841973
1247	0.001417643187
1248	0.001416623834
1249	0.001415351606
1250	0.001413778363
1251	0.001412191729
1252	0.001410221262
1253	0.001408892214
1254	0.001407399506
1255	0.001405618975
1256	0.001404971975
1257	0.001403192128
1258	0.001401809141
1259	0.00140000216
1260	0.001398424423
1261	0.001397261839
1262	0.001396139382
1263	0.001395208366
1264	0.001393024381
1265	0.001391666353
1266	0.001389940791
1267	0.001388375244
1268	0.001385535972
1269	0.001384249972
1270	0.00138216284
1271	0.001381156212
1272	0.001379989144
1273	0.001378946272
1274	0.001377888232
1275	0.001376569399
1276	0.001374312938
1277	0.00137337849
1278	0.001370955315
1279	0.001369842815
1280	0.001367991249
1281	0.001366291247
1282	0.001365147043
1283	0.001363680915
1284	0.00136100727
1285	0.001359547629
1286	0.001357674461
1287	0.001356808305
1288	0.001354965848
1289	0.001353057508
1290	0.001351749064
1291	0.00135014779
1292	0.001347612308
1293	0.001346487959
1294	0.001345113425
1295	0.001343588803
1296	0.001341162368
1297	0.001339740567
1298	0.001338153699
1299	0.001337386397
1300	0.001335610194
1301	0.001334689206
1302	0.001333394524
1303	0.0013318824
1304	0.001330073979
1305	0.001328715752
1306	0.001326958775
1307	0.001325039457
1308	0.00132401371
1309	0.001321155849
1310	0.001320110179
1311	0.001319057245
1312	0.001318335479
1313	0.001317525836
1314	0.001316636206
1315	0.001314982351
1316	0.001313660732
1317	0.001311160673
1318	0.00131030677
1319	0.001308632742
1320	0.001305906579
1321	0.001304778092
1322	0.001303437651
1323	0.001302015082
1324	0.001300658692
1325	0.001297350548
1326	0.001296176901
1327	0.001295000987
1328	0.001294048388
1329	0.001293328768
1330	0.001291446258
1331	0.001290979449
1332	0.001289594396
1333	0.001288711091
1334	0.001287772272
1335	0.001285754635
1336	0.001284531651
1337	0.001283559699
1338	0.001282419321
1339	0.001280035415
1340	0.001278540047
1341	0.001277055519
1342	0.001275031874
1343	0.001272309312
1344	0.001270390504
1345	0.001268832186
1346	0.00126727529
1347	0.001265811397
1348	0.001262758843
1349	0.001261921168
1350	0.001260685428
1351	0.001259749159
1352	0.001258526525
1353	0.001255873181
1354	0.001255027814
1355	0.001253835961
1356	0.001252611495
1357	0.001251538339
1358	0.001250666043
1359	0.001249153383
1360	0.001247878731
1361	0.001246803105
1362	0.001246053442
1363	0.001245683784
1364	0.001243521708
1365	0.00124193907
1366	0.001240969853
1367	0.001239975688
1368	0.001238514338
1369	0.001237809616
1370	0.001236710996
1371	0.001235577836
1372	0.001232940467
1373	0.001231818678
1374	0.001231008206
1375	0.001230598716
1376	0.001229622793
1377	0.001228644322
1378	0.001227367028
1379	0.001225915244
1380	0.001224674585
1381	0.001223854379
1382	0.001220262942
1383	0.001219096798
1384	0.001217709177
1385	0.001216747231
1386	0.001216058582
1387	0.001215150987
1388	0.001214172616
1389	0.001213659577
1390	0.001212727031
1391	0.001211074628
1392	0.001209083425
1393	0.00120744083
1394	0.001205538041
1395	0.001204352355
1396	0.001203670038
1397	0.001202149036
1398	0.001201217578
1399	0.001200076926
1400	0.001199306952
1401	0.001198194562
1402	0.001197542053
1403	0.001194969869
1404	0.001194187166
1405	0.00119090266
1406	0.001190259969
1407	0.001189298858
1408	0.001188622573
1409	0.001187942921
1410	0.001186634131
1411	0.001185661582
1412	0.001183437482
1413	0.001182622471
1414	0.001180877439
1415	0.001179948133
1416	0.001178982801
1417	0.001177666656
1418	0.001175441872
1419	0.00117473484
1420	0.001173060036
1421	0.001172280394
1422	0.001170701312
1423	0.00116982509
1424	0.001168911169
1425	0.0011677895
1426	0.001167488117
1427	0.001165891353
1428	0.00116482895
1429	0.001164272962
1430	0.001163024031
1431	0.001161051289
1432	0.001160157272
1433	0.001159752718
1434	0.001159003832
1435	0.001158352903
1436	0.001157180592
1437	0.001156030297
1438	0.001154148015
1439	0.001153017938
1440	0.001152127084
1441	0.00115112989
1442	0.001150175737
1443	0.001148743742
1444	0.001147569028
1445	0.001146472463
1446	0.001145208997
1447	0.001143879471
1448	0.001142480636
1449	0.001141622379
1450	0.001140202048
1451	0.001139274177
1452	0.001136890305
1453	0.001135244316
1454	0.001134170785
1455	0.001132577888
1456	0.001131640974
1457	0.00113073129
1458	0.001128861431
1459	0.001127470869
1460	0.001126869925
1461	0.001125731153
1462	0.001124781095
1463	0.001123723169
1464	0.001123357566
1465	0.001122102085
1466	0.001120566615
1467	0.001119950744
1468	0.00111816165
1469	0.001117286014
1470	0.001116959083
1471	0.001116014475
1472	0.001114136751
1473	0.0011125926
1474	0.001112044329
1475	0.001109610762
1476	0.00110830002
1477	0.001107717746
1478	0.001106700334
1479	0.001106298792
1480	0.00110536395
1481	0.00110458052
1482	0.001103795728
1483	0.001102778053
1484	0.001102009673
1485	0.001100668364
1486	0.001099996484
1487	0.001098581578
1488	0.001097581281
1489	0.001096497659
1490	0.001095327208
1491	0.001094432088
1492	0.001093783932
1493	0.001092612607
1494	0.001092191224
1495	0.001090830196
1496	0.001090077588
1497	0.001088708535
1498	0.001087766203
